111494,107971
111494,113357
111494,110969
111494,111493
111494,107606
111494,125479
111494,115273
111494,107140
111494,116272
111494,114030
111494,113807
111494,113955
111494,107282
111494,116386
111494,110742
111494,115441
111494,120375
111494,106603
111494,107995
111494,107279
111494,115126
111494,107432
111494,111723
111494,201664
111494,106596
111494,113021
111494,249325
111494,121636
111494,110122
111494,108606
111494,123914
111494,110035
111494,111304
111494,114973
111494,106710
111494,109432
111494,107452
111494,113997
111494,115457
111494,109304
111494,119619
111494,118145
111494,114749
111494,126491
111494,113931
111494,108029
111494,116645
111494,124506
111494,111986
111494,115900
111494,121425
111494,108404
111494,115404
111494,214028
111494,108020
111494,107880
111494,115684
111494,124536
111494,108309
111494,115168
111494,118134
111494,120522
111494,117376
111494,116708
111494,112589
111494,111495
111494,106575
111494,198294
111494,120144
111494,107463
111494,108025
111494,113500
111494,129936
111494,109044
111494,122435
111494,117136
111494,110193
111494,106799
111494,110725
111494,123161
111494,107252
111494,108605
111494,119383
111494,115022
111494,124202
111494,107843
111494,109822
111494,122172
111494,121212
111494,108237
111494,109186
111494,106586
111494,114353
111494,218774
111494,107533
111494,106573
111494,115252
111494,118899
111494,117326
111494,110694
111494,114829
111494,113164
111494,120392
111494,121720
111494,107621
111494,107532
111494,122783
111494,118034
111494,110904
111494,114265
111494,114619
107971,214028
107971,110216
107971,107506
107971,114990
107971,110141
107971,111089
107971,114353
107971,218774
107971,113902
107971,108559
107971,119029
107971,107420
107971,109432
107971,113348
107971,116188
107971,108621
107971,108189
107971,107587
107971,108853
107971,106575
107971,107832
107971,235046
107971,107995
107971,109142
107971,112592
107971,110263
107971,201664
107971,107343
107971,117132
107971,114268
107971,106848
107971,110262
107971,123161
107971,116238
107971,115404
107971,111317
107971,108605
113357,109770
113357,214028
113357,214351
113357,121212
113357,106851
113357,115860
113357,107434
113357,108309
113357,108559
113357,109501
113357,110952
113357,110043
113357,120448
113357,114807
113357,110110
113357,115252
113357,108276
113357,112054
113357,108621
113357,110694
113357,110015
113357,130794
113357,111313
113357,108189
113357,116961
113357,114488
113357,108551
113357,109552
113357,109821
113357,235046
113357,107995
113357,128342
113357,107459
113357,119619
113357,106901
113357,114682
113357,115159
113357,124133
113357,111655
113357,111856
113357,108404
113357,116645
113357,115900
113357,116806
113357,204714
110969,108326
110969,111089
110969,115273
110969,128685
110969,113185
110969,115827
110969,113759
110969,112895
110969,109545
110969,119001
110969,116340
110969,115118
110969,107572
110969,120001
110969,111977
110969,107850
110969,107279
110969,109142
110969,115914
110969,123822
110969,119345
110969,123210
110969,109320
110969,116571
110969,115824
110969,116003
110969,121122
110969,113647
110969,121273
110969,107455
110969,117539
110969,116966
110969,116919
110969,111902
110969,109318
110969,113134
110969,113777
110969,115137
110969,106825
110969,113260
110969,107917
110969,107147
110969,117507
110969,106966
110969,108122
110969,116633
110969,112649
110969,115457
110969,123743
110969,110364
110969,116978
110969,108578
110969,115455
110969,112058
110969,114749
110969,115586
110969,116645
110969,113221
110969,108162
110969,122985
110969,107710
110969,114268
110969,111986
110969,110030
110969,111596
110969,111916
110969,115404
110969,108325
110969,125959
110969,120521
110969,116185
110969,111512
110969,112116
110969,122365
110969,108123
110969,113207
110969,121002
110969,114028
110969,108853
110969,120986
110969,112592
110969,111474
110969,114416
110969,123680
110969,111402
110969,111745
110969,116634
110969,116597
110969,120881
110969,110725
110969,108024
110969,108166
110969,116342
110969,111656
110969,107843
110969,108237
110969,119487
110969,112152
110969,120937
110969,115119
110969,115432
110969,111384
110969,107533
110969,115256
110969,111510
110969,108289
110969,122098
110969,116466
110969,108256
110969,112044
110969,115195
110969,112611
110969,110801
110969,111619
110969,114551
110969,109857
110969,115330
110969,115237
110969,115366
110969,111264
110969,110000
110969,128154
110969,114735
110969,118041
110969,111742
110969,113364
110969,113348
110969,111422
110969,111139
110969,122834
110969,112810
110969,122732
110969,120190
110969,110713
110969,111085
110969,124068
110969,107818
110969,111917
110969,107018
110969,106549
110969,120751
110969,120812
110969,110742
110969,119524
110969,114562
110969,116681
110969,106732
110969,119974
110969,109205
110969,123597
110969,106707
110969,125352
110969,112107
110969,116942
110969,113684
110969,110186
110969,119970
110969,114116
110969,109261
110969,115719
110969,111736
110969,116244
110969,124913
110969,114979
110969,114579
110969,116603
110969,110810
110969,119410
110969,114909
110969,111683
110969,111304
110969,113902
110969,107105
110969,116300
110969,109316
110969,111234
110969,112741
110969,107452
110969,111860
110969,112967
110969,115293
110969,113008
110969,111075
110969,107007
110969,115654
110969,107569
110969,108192
110969,108019
110969,109304
110969,119619
110969,115770
110969,111681
110969,109345
110969,108081
110969,109919
110969,115292
110969,115025
110969,121651
110969,109528
110969,111142
110969,108020
110969,107880
110969,111269
110969,107424
110969,114990
110969,113190
110969,120389
110969,121810
110969,133162
110969,116016
110969,118134
110969,110137
110969,120750
110969,108376
110969,116708
110969,118799
110969,112486
110969,108338
110969,115782
110969,110813
110969,110245
110969,112045
110969,108082
110969,109044
110969,111772
110969,111852
110969,115760
110969,112509
110969,112108
110969,106799
110969,109282
110969,113603
110969,114166
110969,108605
110969,115365
110969,123312
110969,117003
110969,112212
110969,112105
110969,115780
110969,117587
110969,106540
110969,115688
110969,125107
110969,110310
110969,111689
110969,109035
110969,111460
110969,106652
110969,110899
110969,115794
110969,112809
110969,111691
110969,114829
110969,110929
110969,113164
110969,107346
110969,107842
110969,121203
110969,122783
110969,119286
110969,110037
110969,107343
110969,114738
110969,117659
110969,114296
110969,107456
110969,108517
110969,109420
110969,110904
110969,110863
110969,109544
110969,114709
110969,119569
110969,116879
110969,109541
110969,122313
110969,114879
110969,110969
110969,111493
110969,113054
110969,116777
110969,109278
110969,109535
110969,112020
110969,110980
110969,114625
110969,116922
110969,116272
110969,115128
110969,117384
110969,116700
110969,118149
110969,111673
110969,112487
110969,117973
110969,107282
110969,115359
110969,113271
110969,111313
110969,112787
110969,119570
110969,119699
110969,109821
110969,120267
110969,106961
110969,111723
110969,122050
110969,120075
110969,106596
110969,112411
110969,110122
110969,106994
110969,113036
110969,125817
110969,113622
110969,110484
110969,114299
110969,116667
110969,111420
110969,112099
110969,116797
110969,112037
110969,115193
110969,106710
110969,112945
110969,117594
110969,110799
110969,121318
110969,115467
110969,112654
110969,116188
110969,107431
110969,122328
110969,107836
110969,111507
110969,124582
110969,108189
110969,113596
110969,124281
110969,120160
110969,119675
110969,108029
110969,112094
110969,114507
110969,109166
110969,109425
110969,115900
110969,114576
110969,117946
110969,110339
110969,110145
110969,108099
110969,120366
110969,115729
110969,112053
110969,106978
110969,118965
110969,117690
110969,111235
110969,108309
110969,111251
110969,108797
110969,115437
110969,114139
110969,129661
110969,115043
110969,112330
110969,106987
110969,116237
110969,109191
110969,114952
110969,109552
110969,115385
110969,113871
110969,114410
110969,120397
110969,116168
110969,111332
110969,112478
110969,111677
110969,111675
110969,116726
110969,115438
110969,115370
110969,115486
110969,113361
110969,110751
110969,116839
110969,106573
110969,113791
110969,112464
110969,107420
110969,109854
110969,110694
110969,114032
110969,122293
110969,113259
110969,111913
110969,127206
110969,116961
110969,110342
110969,121529
110969,109561
110969,111661
110969,107621
110969,124771
110969,116067
110969,114210
110969,109766
110969,109224
110969,117939
110969,112042
110969,108901
110969,116181
110969,111657
110969,113165
110969,110642
110969,107243
110969,117945
110969,121906
110969,108119
110969,113649
110969,114030
110969,110115
110969,108030
110969,109931
110969,109431
110969,112100
110969,110784
110969,106789
110969,112674
110969,114737
110969,113971
110969,107995
110969,115126
110969,111426
110969,121937
110969,111186
110969,118787
110969,122724
110969,119304
